1, badlands,minecraft:badlands,MONSTER,creeperoverhaul:badlands_creeper,20,1,2
1, badlands,minecraft:badlands,MONSTER,dungeons_mobs:geomancer,20,1,2
1, badlands,minecraft:badlands,MONSTER,endermanoverhaul:badlands_enderman,20,1,2
1, badlands,minecraft:badlands,MONSTER,minecraft:skeleton,20,2,4
1, badlands,minecraft:badlands,MONSTER,minecraft:spider,20,1,2
1, badlands,minecraft:badlands,MONSTER,minecraft:zombie,20,2,4
1, badlands,minecraft:badlands,MONSTER,minecraft:zombie_villager,10,1,1
1, badlands,minecraft:eroded_badlands,MONSTER,alexsmobs:tarantula_hawk,20,1,2
1, badlands,minecraft:eroded_badlands,MONSTER,alexsmobs:guster,20,1,2
1, badlands,minecraft:eroded_badlands,MONSTER,born_in_chaos_v1:skeleton_demoman,20,1,2
1, badlands,minecraft:eroded_badlands,MONSTER,creeperoverhaul:badlands_creeper,20,1,2
1, badlands,minecraft:eroded_badlands,MONSTER,dungeons_mobs:geomancer,20,1,2
1, badlands,minecraft:eroded_badlands,MONSTER,endermanoverhaul:badlands_enderman,20,1,2
1, badlands,minecraft:eroded_badlands,MONSTER,minecraft:skeleton,20,2,4
1, badlands,minecraft:eroded_badlands,MONSTER,minecraft:spider,20,1,2
1, badlands,minecraft:eroded_badlands,MONSTER,minecraft:zombie,20,2,4
1, badlands,minecraft:eroded_badlands,MONSTER,minecraft:zombie_villager,10,1,1
1, badlands,minecraft:wooded_badlands,MONSTER,alexsmobs:tarantula_hawk,20,1,2
1, badlands,minecraft:wooded_badlands,MONSTER,alexsmobs:guster,20,1,2
1, badlands,minecraft:wooded_badlands,MONSTER,born_in_chaos_v1:skeleton_demoman,20,1,2
1, badlands,minecraft:wooded_badlands,MONSTER,creeperoverhaul:badlands_creeper,20,1,2
1, badlands,minecraft:wooded_badlands,MONSTER,dungeons_mobs:geomancer,20,1,2
1, badlands,minecraft:wooded_badlands,MONSTER,endermanoverhaul:badlands_enderman,20,1,2
1, badlands,minecraft:wooded_badlands,MONSTER,minecraft:skeleton,20,2,4
1, badlands,minecraft:wooded_badlands,MONSTER,minecraft:spider,20,1,2
1, badlands,minecraft:wooded_badlands,MONSTER,minecraft:zombie,20,2,4
1, badlands,minecraft:wooded_badlands,MONSTER,minecraft:zombie_villager,10,1,1
1, jungle,minecraft:jungle,MONSTER,born_in_chaos_v1:swarmer,20,1,2
1, jungle,minecraft:jungle,MONSTER,creeperoverhaul:bamboo_creeper,20,1,2
1, jungle,minecraft:jungle,MONSTER,creeperoverhaul:jungle_creeper,20,1,2
1, jungle,minecraft:jungle,MONSTER,dungeons_mobs:jungle_zombie,20,1,2
1, jungle,minecraft:jungle,MONSTER,minecraft:slime,20,1,2
1, jungle,minecraft:jungle,MONSTER,minecraft:witch,20,1,2
1, jungle,minecraft:jungle,MONSTER,minecraft:enderman,20,1,2
1, jungle,minecraft:jungle,MONSTER,minecraft:skeleton,20,2,4
1, jungle,minecraft:jungle,MONSTER,minecraft:spider,20,1,2
1, jungle,atmospheric:rainforest_basin,MONSTER,born_in_chaos_v1:swarmer,20,1,2
1, jungle,atmospheric:rainforest_basin,MONSTER,creeperoverhaul:bamboo_creeper,20,1,2
1, jungle,atmospheric:rainforest_basin,MONSTER,creeperoverhaul:jungle_creeper,20,1,2
1, jungle,atmospheric:rainforest_basin,MONSTER,dungeons_mobs:jungle_zombie,20,1,2
1, jungle,atmospheric:rainforest_basin,MONSTER,minecraft:slime,20,1,2
1, jungle,atmospheric:rainforest_basin,MONSTER,minecraft:witch,20,1,2
1, jungle,atmospheric:rainforest_basin,MONSTER,minecraft:enderman,20,1,2
1, jungle,atmospheric:rainforest_basin,MONSTER,minecraft:skeleton,20,2,4
1, jungle,atmospheric:rainforest_basin,MONSTER,minecraft:spider,20,1,2
1, jungle,atmospheric:rainforest,MONSTER,born_in_chaos_v1:swarmer,20,1,2
1, jungle,atmospheric:rainforest,MONSTER,creeperoverhaul:bamboo_creeper,20,1,2
1, jungle,atmospheric:rainforest,MONSTER,creeperoverhaul:jungle_creeper,20,1,2
1, jungle,atmospheric:rainforest,MONSTER,dungeons_mobs:jungle_zombie,20,1,2
1, jungle,atmospheric:rainforest,MONSTER,minecraft:slime,20,1,2
1, jungle,atmospheric:rainforest,MONSTER,minecraft:witch,20,1,2
1, jungle,atmospheric:rainforest,MONSTER,minecraft:enderman,20,1,2
1, jungle,atmospheric:rainforest,MONSTER,minecraft:skeleton,20,2,4
1, jungle,atmospheric:rainforest,MONSTER,minecraft:spider,20,1,2
1, jungle,atmospheric:sparse_rainforest,MONSTER,born_in_chaos_v1:swarmer,20,1,2
1, jungle,atmospheric:sparse_rainforest,MONSTER,creeperoverhaul:bamboo_creeper,20,1,2
1, jungle,atmospheric:sparse_rainforest,MONSTER,creeperoverhaul:jungle_creeper,20,1,2
1, jungle,atmospheric:sparse_rainforest,MONSTER,dungeons_mobs:jungle_zombie,20,1,2
1, jungle,atmospheric:sparse_rainforest,MONSTER,minecraft:slime,20,1,2
1, jungle,atmospheric:sparse_rainforest,MONSTER,minecraft:witch,20,1,2
1, jungle,atmospheric:sparse_rainforest,MONSTER,minecraft:enderman,20,1,2
1, jungle,atmospheric:sparse_rainforest,MONSTER,minecraft:skeleton,20,2,4
1, jungle,atmospheric:sparse_rainforest,MONSTER,minecraft:spider,20,1,2
1, jungle,atmospheric:sparse_rainforest_basin,MONSTER,born_in_chaos_v1:swarmer,20,1,2
1, jungle,atmospheric:sparse_rainforest_basin,MONSTER,creeperoverhaul:bamboo_creeper,20,1,2
1, jungle,atmospheric:sparse_rainforest_basin,MONSTER,creeperoverhaul:jungle_creeper,20,1,2
1, jungle,atmospheric:sparse_rainforest_basin,MONSTER,dungeons_mobs:jungle_zombie,20,1,2
1, jungle,atmospheric:sparse_rainforest_basin,MONSTER,minecraft:slime,20,1,2
1, jungle,atmospheric:sparse_rainforest_basin,MONSTER,minecraft:witch,20,1,2
1, jungle,atmospheric:sparse_rainforest_basin,MONSTER,minecraft:enderman,20,1,2
1, jungle,atmospheric:sparse_rainforest_basin,MONSTER,minecraft:skeleton,20,2,4
1, jungle,atmospheric:sparse_rainforest_basin,MONSTER,minecraft:spider,20,1,2
1, jungle,atmospheric:kousa_jungle,MONSTER,born_in_chaos_v1:swarmer,20,1,2
1, jungle,atmospheric:kousa_jungle,MONSTER,creeperoverhaul:bamboo_creeper,20,1,2
1, jungle,atmospheric:kousa_jungle,MONSTER,creeperoverhaul:jungle_creeper,20,1,2
1, jungle,atmospheric:kousa_jungle,MONSTER,dungeons_mobs:jungle_zombie,20,1,2
1, jungle,atmospheric:kousa_jungle,MONSTER,minecraft:slime,20,1,2
1, jungle,atmospheric:kousa_jungle,MONSTER,minecraft:witch,20,1,2
1, jungle,atmospheric:kousa_jungle,MONSTER,minecraft:enderman,20,1,2
1, jungle,atmospheric:kousa_jungle,MONSTER,minecraft:skeleton,20,2,4
1, jungle,atmospheric:kousa_jungle,MONSTER,minecraft:spider,20,1,2
1, jungle,minecraft:sparse_jungle,MONSTER,born_in_chaos_v1:swarmer,20,1,2
1, jungle,minecraft:sparse_jungle,MONSTER,creeperoverhaul:bamboo_creeper,20,1,2
1, jungle,minecraft:sparse_jungle,MONSTER,creeperoverhaul:jungle_creeper,20,1,2
1, jungle,minecraft:sparse_jungle,MONSTER,dungeons_mobs:jungle_zombie,20,1,2
1, jungle,minecraft:sparse_jungle,MONSTER,minecraft:slime,20,1,2
1, jungle,minecraft:sparse_jungle,MONSTER,minecraft:witch,20,1,2
1, jungle,minecraft:sparse_jungle,MONSTER,minecraft:enderman,20,1,2
1, jungle,minecraft:sparse_jungle,MONSTER,minecraft:skeleton,20,2,4
1, jungle,minecraft:sparse_jungle,MONSTER,minecraft:spider,20,1,2
1, jungle,minecraft:bamboo_jungle,MONSTER,born_in_chaos_v1:swarmer,20,1,2
1, jungle,minecraft:bamboo_jungle,MONSTER,creeperoverhaul:bamboo_creeper,20,1,2
1, jungle,minecraft:bamboo_jungle,MONSTER,creeperoverhaul:jungle_creeper,20,1,2
1, jungle,minecraft:bamboo_jungle,MONSTER,dungeons_mobs:jungle_zombie,20,1,2
1, jungle,minecraft:bamboo_jungle,MONSTER,minecraft:slime,20,1,2
1, jungle,minecraft:bamboo_jungle,MONSTER,minecraft:witch,20,1,2
1, jungle,minecraft:bamboo_jungle,MONSTER,minecraft:enderman,20,1,2
1, jungle,minecraft:bamboo_jungle,MONSTER,minecraft:skeleton,20,2,4
1, jungle,minecraft:bamboo_jungle,MONSTER,minecraft:spider,20,1,2
1, swamp,minecraft:swamp,MONSTER,born_in_chaos_v1:barrel_zombie,20,1,2
1, swamp,minecraft:swamp,MONSTER,born_in_chaos_v1:corpse_fly,20,1,2
1, swamp,minecraft:swamp,MONSTER,born_in_chaos_v1:maggot,20,1,2
1, swamp,minecraft:swamp,MONSTER,creeperoverhaul:swamp_creeper,20,1,2
1, swamp,minecraft:swamp,MONSTER,dungeons_mobs:mossy_skeleton,20,1,2
1, swamp,minecraft:swamp,MONSTER,endermanoverhaul:swamp_enderman,20,1,2
1, swamp,minecraft:swamp,MONSTER,iter_rpg:mudkin,10,1,2
1, swamp,minecraft:swamp,MONSTER,minecraft:slime,20,1,2
1, swamp,minecraft:swamp,MONSTER,minecraft:witch,20,1,2
1, swamp,minecraft:swamp,MONSTER,rottencreatures:swampy,20,1,2
1, swamp,minecraft:swamp,MONSTER,minecraft:spider,20,1,2
1, swamp,minecraft:swamp,MONSTER,minecraft:zombie,20,2,4
1, swamp,minecraft:swamp,MONSTER,minecraft:zombie_villager,10,1,1
1, swamp,environmental:marsh,MONSTER,born_in_chaos_v1:barrel_zombie,20,1,2
1, swamp,environmental:marsh,MONSTER,born_in_chaos_v1:corpse_fly,20,1,2
1, swamp,environmental:marsh,MONSTER,born_in_chaos_v1:maggot,20,1,2
1, swamp,environmental:marsh,MONSTER,creeperoverhaul:swamp_creeper,20,1,2
1, swamp,environmental:marsh,MONSTER,dungeons_mobs:mossy_skeleton,20,1,2
1, swamp,environmental:marsh,MONSTER,endermanoverhaul:swamp_enderman,20,1,2
1, swamp,environmental:marsh,MONSTER,iter_rpg:mudkin,10,1,2
1, swamp,environmental:marsh,MONSTER,minecraft:slime,20,1,2
1, swamp,environmental:marsh,MONSTER,minecraft:witch,20,1,2
1, swamp,environmental:marsh,MONSTER,rottencreatures:swampy,20,1,2
1, swamp,environmental:marsh,MONSTER,minecraft:spider,20,1,2
1, swamp,environmental:marsh,MONSTER,minecraft:zombie,20,2,4
1, swamp,environmental:marsh,MONSTER,minecraft:zombie_villager,10,1,1
1, swamp,minecraft:mangrove_swamp,MONSTER,born_in_chaos_v1:barrel_zombie,20,1,2
1, swamp,minecraft:mangrove_swamp,MONSTER,born_in_chaos_v1:corpse_fly,20,1,2
1, swamp,minecraft:mangrove_swamp,MONSTER,born_in_chaos_v1:maggot,20,1,2
1, swamp,minecraft:mangrove_swamp,MONSTER,creeperoverhaul:swamp_creeper,20,1,2
1, swamp,minecraft:mangrove_swamp,MONSTER,dungeons_mobs:mossy_skeleton,20,1,2
1, swamp,minecraft:mangrove_swamp,MONSTER,endermanoverhaul:swamp_enderman,20,1,2
1, swamp,minecraft:mangrove_swamp,MONSTER,iter_rpg:mudkin,10,1,2
1, swamp,minecraft:mangrove_swamp,MONSTER,minecraft:slime,20,1,2
1, swamp,minecraft:mangrove_swamp,MONSTER,minecraft:witch,20,1,2
1, swamp,minecraft:mangrove_swamp,MONSTER,rottencreatures:swampy,20,1,2
1, swamp,minecraft:mangrove_swamp,MONSTER,minecraft:spider,20,1,2
1, swamp,minecraft:mangrove_swamp,MONSTER,minecraft:zombie,20,2,4
1, swamp,minecraft:mangrove_swamp,MONSTER,minecraft:zombie_villager,10,1,1
1, ocean,minecraft:ocean,MONSTER, cataclysm:deepling,20,1,2
1, ocean,minecraft:ocean,MONSTER, creeperoverhaul:ocean_creeper,20,1,2
1, ocean,minecraft:ocean,MONSTER, dungeons_mobs:drowned_necromancer,10,1,2
1, ocean,minecraft:ocean,MONSTER, dungeons_mobs:sunken_skeleton,20,1,2
1, ocean,minecraft:ocean,MONSTER, endermanoverhaul:ocean_enderman,20,1,2
1, ocean,minecraft:ocean,MONSTER, minecraft:drowned,20,1,2
1, ocean,minecraft:ocean,MONSTER, minecraft:guardian,10,1,2
1, ocean,minecraft:ocean,MONSTER, upgrade_aquatic:great_thrasher,20,1,2
1, ocean,minecraft:ocean,MONSTER, upgrade_aquatic:thrasher,20,1,2
1, ocean,minecraft:lukewarm_ocean,MONSTER, cataclysm:deepling,20,1,2
1, ocean,minecraft:lukewarm_ocean,MONSTER, creeperoverhaul:ocean_creeper,20,1,2
1, ocean,minecraft:lukewarm_ocean,MONSTER, dungeons_mobs:drowned_necromancer,10,1,2
1, ocean,minecraft:lukewarm_ocean,MONSTER, dungeons_mobs:sunken_skeleton,20,1,2
1, ocean,minecraft:lukewarm_ocean,MONSTER, endermanoverhaul:ocean_enderman,20,1,2
1, ocean,minecraft:lukewarm_ocean,MONSTER, minecraft:drowned,20,1,2
1, ocean,minecraft:lukewarm_ocean,MONSTER, minecraft:guardian,10,1,2
1, ocean,minecraft:lukewarm_ocean,MONSTER, upgrade_aquatic:great_thrasher,20,1,2
1, ocean,minecraft:lukewarm_ocean,MONSTER, upgrade_aquatic:thrasher,20,1,2
1, ocean,minecraft:deep_lukewarm_ocean,MONSTER, cataclysm:deepling,20,1,2
1, ocean,minecraft:deep_lukewarm_ocean,MONSTER, creeperoverhaul:ocean_creeper,20,1,2
1, ocean,minecraft:deep_lukewarm_ocean,MONSTER, dungeons_mobs:drowned_necromancer,10,1,2
1, ocean,minecraft:deep_lukewarm_ocean,MONSTER, dungeons_mobs:sunken_skeleton,20,1,2
1, ocean,minecraft:deep_lukewarm_ocean,MONSTER, endermanoverhaul:ocean_enderman,20,1,2
1, ocean,minecraft:deep_lukewarm_ocean,MONSTER, minecraft:drowned,20,1,2
1, ocean,minecraft:deep_lukewarm_ocean,MONSTER, minecraft:guardian,10,1,2
1, ocean,minecraft:deep_lukewarm_ocean,MONSTER, upgrade_aquatic:great_thrasher,20,1,2
1, ocean,minecraft:deep_lukewarm_ocean,MONSTER, upgrade_aquatic:thrasher,20,1,2
1, ocean,minecraft:deep_cold_ocean,MONSTER, cataclysm:deepling,20,1,2
1, ocean,minecraft:deep_cold_ocean,MONSTER, creeperoverhaul:ocean_creeper,20,1,2
1, ocean,minecraft:deep_cold_ocean,MONSTER, dungeons_mobs:drowned_necromancer,10,1,2
1, ocean,minecraft:deep_cold_ocean,MONSTER, dungeons_mobs:sunken_skeleton,20,1,2
1, ocean,minecraft:deep_cold_ocean,MONSTER, endermanoverhaul:ocean_enderman,20,1,2
1, ocean,minecraft:deep_cold_ocean,MONSTER, minecraft:drowned,20,1,2
1, ocean,minecraft:deep_cold_ocean,MONSTER, minecraft:guardian,10,1,2
1, ocean,minecraft:deep_cold_ocean,MONSTER, upgrade_aquatic:great_thrasher,20,1,2
1, ocean,minecraft:deep_cold_ocean,MONSTER, upgrade_aquatic:thrasher,20,1,2
1, ocean,minecraft:cold_ocean,MONSTER, cataclysm:deepling,20,1,2
1, ocean,minecraft:cold_ocean,MONSTER, creeperoverhaul:ocean_creeper,20,1,2
1, ocean,minecraft:cold_ocean,MONSTER, dungeons_mobs:drowned_necromancer,10,1,2
1, ocean,minecraft:cold_ocean,MONSTER, dungeons_mobs:sunken_skeleton,20,1,2
1, ocean,minecraft:cold_ocean,MONSTER, endermanoverhaul:ocean_enderman,20,1,2
1, ocean,minecraft:cold_ocean,MONSTER, minecraft:drowned,20,1,2
1, ocean,minecraft:cold_ocean,MONSTER, minecraft:guardian,10,1,2
1, ocean,minecraft:cold_ocean,MONSTER, upgrade_aquatic:great_thrasher,20,1,2
1, ocean,minecraft:cold_ocean,MONSTER, upgrade_aquatic:thrasher,20,1,2
1, ocean,minecraft:deep_ocean,MONSTER, cataclysm:deepling,20,1,2
1, ocean,minecraft:deep_ocean,MONSTER, creeperoverhaul:ocean_creeper,20,1,2
1, ocean,minecraft:deep_ocean,MONSTER, dungeons_mobs:drowned_necromancer,10,1,2
1, ocean,minecraft:deep_ocean,MONSTER, dungeons_mobs:sunken_skeleton,20,1,2
1, ocean,minecraft:deep_ocean,MONSTER, endermanoverhaul:ocean_enderman,20,1,2
1, ocean,minecraft:deep_ocean,MONSTER, minecraft:drowned,20,1,2
1, ocean,minecraft:deep_ocean,MONSTER, minecraft:guardian,10,1,2
1, ocean,minecraft:deep_ocean,MONSTER, upgrade_aquatic:great_thrasher,20,1,2
1, ocean,minecraft:deep_ocean,MONSTER, upgrade_aquatic:thrasher,20,1,2
1, ocean,minecraft:warm_ocean,MONSTER, cataclysm:deepling,20,1,2
1, ocean,minecraft:warm_ocean,MONSTER, creeperoverhaul:ocean_creeper,20,1,2
1, ocean,minecraft:warm_ocean,MONSTER, dungeons_mobs:drowned_necromancer,10,1,2
1, ocean,minecraft:warm_ocean,MONSTER, dungeons_mobs:sunken_skeleton,20,1,2
1, ocean,minecraft:warm_ocean,MONSTER, endermanoverhaul:ocean_enderman,20,1,2
1, ocean,minecraft:warm_ocean,MONSTER, minecraft:drowned,20,1,2
1, ocean,minecraft:warm_ocean,MONSTER, minecraft:guardian,10,1,2
1, ocean,minecraft:warm_ocean,MONSTER, upgrade_aquatic:great_thrasher,20,1,2
1, ocean,minecraft:warm_ocean,MONSTER, upgrade_aquatic:thrasher,20,1,2
1, frozen_ocean,minecraft:frozen_ocean,MONSTER,aquamirae:anglerfish,20,1,2
1, frozen_ocean,minecraft:frozen_ocean,MONSTER,aquamirae:maw,20,1,2
1, frozen_ocean,minecraft:frozen_ocean,MONSTER,aquamirae:tortured_soul,20,1,2
1, frozen_ocean,minecraft:frozen_ocean,MONSTER,endermanoverhaul:ice_spikes_enderman,20,1,2
1, frozen_ocean,minecraft:frozen_ocean,MONSTER,minecraft:pillager,20,1,2
1, frozen_ocean,minecraft:frozen_ocean,MONSTER,minecraft:vindicator,20,1,2
1, frozen_ocean,minecraft:frozen_ocean,MONSTER,dungeons_mobs:icy_creeper,20,1,2
1, frozen_ocean,minecraft:frozen_ocean,MONSTER,dungeons_mobs:iceologer,20,1,2
1, frozen_ocean,minecraft:frozen_ocean,MONSTER,minecraft:stray,20,1,2
1, frozen_ocean,minecraft:frozen_ocean,MONSTER,dungeons_mobs:frozen_zombie,20,1,2
1, frozen_ocean,minecraft:frozen_ocean,MONSTER,rottencreatures:hunter_wolf,20,1,2
1, frozen_ocean,minecraft:frozen_ocean,MONSTER,minecraft:spider,20,1,2
1, frozen_ocean,minecraft:deep_frozen_ocean,MONSTER,aquamirae:anglerfish,20,1,2
1, frozen_ocean,minecraft:deep_frozen_ocean,MONSTER,aquamirae:maw,20,1,2
1, frozen_ocean,minecraft:deep_frozen_ocean,MONSTER,aquamirae:tortured_soul,20,1,2
1, frozen_ocean,minecraft:deep_frozen_ocean,MONSTER,endermanoverhaul:ice_spikes_enderman,20,1,2
1, frozen_ocean,minecraft:deep_frozen_ocean,MONSTER,minecraft:pillager,20,1,2
1, frozen_ocean,minecraft:deep_frozen_ocean,MONSTER,minecraft:vindicator,20,1,2
1, frozen_ocean,minecraft:deep_frozen_ocean,MONSTER,dungeons_mobs:icy_creeper,20,1,2
1, frozen_ocean,minecraft:deep_frozen_ocean,MONSTER,dungeons_mobs:iceologer,20,1,2
1, frozen_ocean,minecraft:deep_frozen_ocean,MONSTER,minecraft:stray,20,1,2
1, frozen_ocean,minecraft:deep_frozen_ocean,MONSTER,dungeons_mobs:frozen_zombie,20,1,2
1, frozen_ocean,minecraft:deep_frozen_ocean,MONSTER,,20,1,2
1, frozen_ocean,minecraft:deep_frozen_ocean,MONSTER,rottencreatures:hunter_wolf,20,1,2
1, frozen_ocean,minecraft:deep_frozen_ocean,MONSTER,minecraft:spider,20,1,2
1, dark_forest,minecraft:dark_forest,MONSTER, born_in_chaos_v1:dread_hound,20,1,2
1, dark_forest,minecraft:dark_forest,MONSTER, born_in_chaos_v1:restless_spirit,20,1,2
1, dark_forest,minecraft:dark_forest,MONSTER, born_in_chaos_v1:zombie_clown,20,1,2
1, dark_forest,minecraft:dark_forest,MONSTER, creeperoverhaul:dark_oak_creeper,20,1,2
1, dark_forest,minecraft:dark_forest,MONSTER, dungeons_mobs:mage,20,1,2
1, dark_forest,minecraft:dark_forest,MONSTER, dungeons_mobs:royal_guard,20,1,2
1, dark_forest,minecraft:dark_forest,MONSTER, endermanoverhaul:dark_oak_enderman,20,1,2
1, dark_forest,minecraft:dark_forest,MONSTER, minecraft:skeleton,20,1,2
1, dark_forest,minecraft:dark_forest,MONSTER, minecraft:spider,20,1,2
1, dark_forest,minecraft:dark_forest,MONSTER, minecraft:zombie,20,2,4
1, dark_forest,minecraft:dark_forest,MONSTER, minecraft:zombie_villager,10,1,1
1, dark_forest,atmospheric:aspen_parkland,MONSTER, born_in_chaos_v1:dread_hound,20,1,2
1, dark_forest,atmospheric:aspen_parkland,MONSTER, born_in_chaos_v1:restless_spirit,20,1,2
1, dark_forest,atmospheric:aspen_parkland,MONSTER, born_in_chaos_v1:zombie_clown,20,1,2
1, dark_forest,atmospheric:aspen_parkland,MONSTER, creeperoverhaul:dark_oak_creeper,20,1,2
1, dark_forest,atmospheric:aspen_parkland,MONSTER, dungeons_mobs:mage,20,1,2
1, dark_forest,atmospheric:aspen_parkland,MONSTER, dungeons_mobs:royal_guard,20,1,2
1, dark_forest,atmospheric:aspen_parkland,MONSTER, endermanoverhaul:dark_oak_enderman,20,1,2
1, dark_forest,atmospheric:aspen_parkland,MONSTER, minecraft:skeleton,20,1,2
1, dark_forest,atmospheric:aspen_parkland,MONSTER, minecraft:spider,20,1,2
1, dark_forest,atmospheric:aspen_parkland,MONSTER, minecraft:zombie,20,2,4
1, dark_forest,atmospheric:aspen_parkland,MONSTER, minecraft:zombie_villager,10,1,1
1, mountains,minecraft:frozen_peaks,MONSTER,born_in_chaos_v1:siamese_skeletons,20,1,2
1, mountains,minecraft:frozen_peaks,MONSTER,creeperoverhaul:hills_creeper,20,1,2
1, mountains,minecraft:frozen_peaks,MONSTER,dungeons_mobs:mountaineer,20,1,2
1, mountains,minecraft:frozen_peaks,MONSTER,dungeons_mobs:windcaller,20,1,2
1, mountains,minecraft:frozen_peaks,MONSTER,endermanoverhaul:windswept_hills_enderman,20,1,2
1, mountains,minecraft:frozen_peaks,MONSTER,minecraft:skeleton,20,2,4
1, mountains,minecraft:frozen_peaks,MONSTER,minecraft:spider,20,1,2
1, mountains,minecraft:frozen_peaks,MONSTER,minecraft:zombie,20,2,4
1, mountains,minecraft:frozen_peaks,MONSTER,minecraft:zombie_villager,10,1,1
1, mountains,minecraft:windswept_hills,MONSTER,born_in_chaos_v1:siamese_skeletons,20,1,2
1, mountains,minecraft:windswept_hills,MONSTER,creeperoverhaul:hills_creeper,20,1,2
1, mountains,minecraft:windswept_hills,MONSTER,dungeons_mobs:mountaineer,20,1,2
1, mountains,minecraft:windswept_hills,MONSTER,dungeons_mobs:windcaller,20,1,2
1, mountains,minecraft:windswept_hills,MONSTER,endermanoverhaul:windswept_hills_enderman,20,1,2
1, mountains,minecraft:windswept_hills,MONSTER,minecraft:skeleton,20,2,4
1, mountains,minecraft:windswept_hills,MONSTER,minecraft:spider,20,1,2
1, mountains,minecraft:windswept_hills,MONSTER,minecraft:zombie,20,2,4
1, mountains,minecraft:windswept_hills,MONSTER,minecraft:zombie_villager,10,1,1
1, mountains,minecraft:windswept_gravelly_hills,MONSTER,born_in_chaos_v1:siamese_skeletons,20,1,2
1, mountains,minecraft:windswept_gravelly_hills,MONSTER,creeperoverhaul:hills_creeper,20,1,2
1, mountains,minecraft:windswept_gravelly_hills,MONSTER,dungeons_mobs:mountaineer,20,1,2
1, mountains,minecraft:windswept_gravelly_hills,MONSTER,dungeons_mobs:windcaller,20,1,2
1, mountains,minecraft:windswept_gravelly_hills,MONSTER,endermanoverhaul:windswept_hills_enderman,20,1,2
1, mountains,minecraft:windswept_gravelly_hills,MONSTER,minecraft:skeleton,20,2,4
1, mountains,minecraft:windswept_gravelly_hills,MONSTER,minecraft:spider,20,1,2
1, mountains,minecraft:windswept_gravelly_hills,MONSTER,minecraft:zombie,20,2,4
1, mountains,minecraft:windswept_gravelly_hills,MONSTER,minecraft:zombie_villager,10,1,1
1, mountains,minecraft:grove,MONSTER,born_in_chaos_v1:siamese_skeletons,20,1,2
1, mountains,minecraft:grove,MONSTER,creeperoverhaul:hills_creeper,20,1,2
