1, none, minecraft:the_void, MONSTER, iter_rpg:air_elemental, 12, 1, 2
313, icy, minecraft:snowy_plains, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
314, icy, minecraft:snowy_plains, WATER_AMBIENT, aquaculture:tuna, 10, 1, 1
315, icy, minecraft:snowy_plains, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
316, icy, minecraft:snowy_plains, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
317, icy, minecraft:snowy_plains, WATER_AMBIENT, aquaculture:jellyfish, 10, 1, 3
318, icy, minecraft:snowy_plains, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
319, icy, minecraft:snowy_plains, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
320, icy, minecraft:snowy_plains, WATER_AMBIENT, aquaculture:red_grouper, 10, 1, 2
321, icy, minecraft:snowy_plains, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
322, none, minecraft:ice_spikes, MONSTER, minecraft:spider, 80, 4, 4
323, none, minecraft:ice_spikes, MONSTER, minecraft:zombie, 80, 4, 4
324, none, minecraft:ice_spikes, MONSTER, minecraft:zombie_villager, 10, 1, 1
325, none, minecraft:ice_spikes, MONSTER, minecraft:skeleton, 20, 4, 4
326, none, minecraft:ice_spikes, MONSTER, minecraft:slime, 80, 4, 4
327, none, minecraft:ice_spikes, MONSTER, minecraft:enderman, 5, 1, 4
328, none, minecraft:ice_spikes, MONSTER, minecraft:witch, 5, 1, 1
329, none, minecraft:ice_spikes, MONSTER, minecraft:stray, 80, 4, 4
330, none, minecraft:ice_spikes, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
331, none, minecraft:ice_spikes, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
332, none, minecraft:ice_spikes, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
333, none, minecraft:ice_spikes, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
334, none, minecraft:ice_spikes, MONSTER, rottencreatures:frostbitten, 80, 4, 4
335, none, minecraft:ice_spikes, MONSTER, rottencreatures:glacial_hunter, 20, 1, 3
336, none, minecraft:ice_spikes, MONSTER, rottencreatures:undead_miner, 20, 1, 4
337, none, minecraft:ice_spikes, MONSTER, iter_rpg:air_elemental, 12, 1, 2
338, none, minecraft:ice_spikes, MONSTER, dungeons_mobs:frozen_zombie, 80, 1, 1
339, none, minecraft:ice_spikes, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
340, none, minecraft:ice_spikes, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
341, none, minecraft:ice_spikes, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
342, none, minecraft:ice_spikes, MONSTER, graveyard:nightmare, 10, 1, 1
343, none, minecraft:ice_spikes, MONSTER, iter_rpg:scallop, 32, 1, 6
344, none, minecraft:ice_spikes, MONSTER, quark:stoneling, 80, 1, 1
345, none, minecraft:ice_spikes, MONSTER, quark:toretoise, 80, 2, 4
346, none, minecraft:ice_spikes, MONSTER, iter_rpg:giant_spider, 10, 1, 1
347, none, minecraft:ice_spikes, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
348, none, minecraft:ice_spikes, MONSTER, dungeons_mobs:icy_creeper, 80, 1, 1
349, none, minecraft:ice_spikes, MONSTER, born_in_chaos_v1:barrel_zombie, 16, 1, 1
350, none, minecraft:ice_spikes, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
351, none, minecraft:ice_spikes, MONSTER, minecraft:illusioner, 10, 1, 1
352, none, minecraft:ice_spikes, MONSTER, majruszsdifficulty:tank, 10, 1, 1
353, none, minecraft:ice_spikes, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
354, none, minecraft:ice_spikes, MONSTER, iter_rpg:spiderling, 10, 3, 5
355, none, minecraft:ice_spikes, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
356, none, minecraft:ice_spikes, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
357, none, minecraft:ice_spikes, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
358, none, minecraft:ice_spikes, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
359, none, minecraft:ice_spikes, MONSTER, graveyard:revenant, 25, 5, 8
360, none, minecraft:ice_spikes, MONSTER, born_in_chaos_v1:spirit_guide, 12, 1, 1
361, none, minecraft:ice_spikes, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
362, none, minecraft:ice_spikes, MONSTER, born_in_chaos_v1:wither_scuttler, 15, 1, 1
363, none, minecraft:ice_spikes, MONSTER, dungeons_mobs:iceologer, 10, 1, 1
364, none, minecraft:ice_spikes, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
365, none, minecraft:ice_spikes, MONSTER, enlightened_end:void_leviathan, 10, 1, 1
366, none, minecraft:ice_spikes, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
367, none, minecraft:ice_spikes, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
368, none, minecraft:ice_spikes, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
369, none, minecraft:ice_spikes, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
370, none, minecraft:ice_spikes, MONSTER, alexsmobs:centipede_head, 10, 1, 1
371, none, minecraft:ice_spikes, MONSTER, alexsmobs:farseer, 30, 1, 1
372, none, minecraft:ice_spikes, MONSTER, alexsmobs:murmur, 10, 1, 1
373, none, minecraft:ice_spikes, MONSTER, dungeons_mobs:necromancer, 10, 1, 1
374, none, minecraft:ice_spikes, MONSTER, creeperoverhaul:snowy_creeper, 75, 2, 2
375, none, minecraft:ice_spikes, MONSTER, epicsamurai:enenra, 10, 1, 2
376, none, minecraft:ice_spikes, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
377, none, minecraft:ice_spikes, MONSTER, iter_rpg:bloated, 10, 1, 1
378, none, minecraft:ice_spikes, MONSTER, iter_rpg:void_elemental, 10, 1, 1
379, none, minecraft:ice_spikes, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
380, none, minecraft:ice_spikes, MONSTER, iter_rpg:water_elemental, 16, 1, 2
381, none, minecraft:ice_spikes, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
382, none, minecraft:ice_spikes, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
383, none, minecraft:ice_spikes, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
384, none, minecraft:ice_spikes, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
385, none, minecraft:ice_spikes, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
386, none, minecraft:ice_spikes, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
387, none, minecraft:ice_spikes, MONSTER, predators:huntsman, 10, 1, 1
388, none, minecraft:ice_spikes, MONSTER, endermanoverhaul:ice_spikes_enderman, 20, 1, 1
389, none, minecraft:ice_spikes, CREATURE, minecraft:rabbit, 10, 2, 3
390, none, minecraft:ice_spikes, CREATURE, minecraft:polar_bear, 10, 1, 2
391, none, minecraft:ice_spikes, CREATURE, naturalist:bluejay, 10, 1, 4
392, none, minecraft:ice_spikes, CREATURE, cnb:yeti, 10, 2, 3
393, none, minecraft:ice_spikes, CREATURE, alexsmobs:snow_leopard, 18, 1, 2
394, none, minecraft:ice_spikes, CREATURE, alexsmobs:froststalker, 20, 5, 7
395, none, minecraft:ice_spikes, CREATURE, alexsmobs:tusklin, 18, 3, 5
396, none, minecraft:ice_spikes, AMBIENT, minecraft:bat, 10, 8, 8
397, none, minecraft:ice_spikes, AMBIENT, alexsmobs:fly, 10, 2, 3
398, none, minecraft:ice_spikes, AMBIENT, alexsmobs:cockroach, 10, 5, 5
399, none, minecraft:ice_spikes, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
400, none, minecraft:ice_spikes, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
401, none, minecraft:ice_spikes, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
402, none, minecraft:ice_spikes, WATER_AMBIENT, aquaculture:tuna, 10, 1, 1
403, none, minecraft:ice_spikes, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
404, none, minecraft:ice_spikes, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
405, none, minecraft:ice_spikes, WATER_AMBIENT, aquaculture:jellyfish, 10, 1, 3
406, none, minecraft:ice_spikes, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
407, none, minecraft:ice_spikes, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
408, none, minecraft:ice_spikes, WATER_AMBIENT, aquaculture:red_grouper, 10, 1, 2
409, none, minecraft:ice_spikes, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
410, desert, minecraft:desert, MONSTER, minecraft:spider, 80, 4, 4
411, desert, minecraft:desert, MONSTER, minecraft:zombie, 19, 4, 4
412, desert, minecraft:desert, MONSTER, minecraft:zombie_villager, 10, 1, 1
413, desert, minecraft:desert, MONSTER, minecraft:skeleton, 80, 4, 4
414, desert, minecraft:desert, MONSTER, minecraft:slime, 80, 4, 4
415, desert, minecraft:desert, MONSTER, minecraft:enderman, 5, 1, 4
416, desert, minecraft:desert, MONSTER, minecraft:witch, 5, 1, 1
417, desert, minecraft:desert, MONSTER, minecraft:husk, 80, 4, 4
418, desert, minecraft:desert, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
419, desert, minecraft:desert, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
420, desert, minecraft:desert, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
421, desert, minecraft:desert, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
422, desert, minecraft:desert, MONSTER, rottencreatures:undead_miner, 20, 1, 4
423, desert, minecraft:desert, MONSTER, rottencreatures:mummy, 20, 1, 3
424, desert, minecraft:desert, MONSTER, iter_rpg:air_elemental, 12, 1, 2
425, desert, minecraft:desert, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
426, desert, minecraft:desert, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
427, desert, minecraft:desert, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
428, desert, minecraft:desert, MONSTER, graveyard:nightmare, 10, 1, 1
429, desert, minecraft:desert, MONSTER, iter_rpg:scallop, 32, 1, 6
430, desert, minecraft:desert, MONSTER, quark:stoneling, 80, 1, 1
431, desert, minecraft:desert, MONSTER, quark:toretoise, 80, 2, 4
432, desert, minecraft:desert, MONSTER, iter_rpg:giant_spider, 10, 1, 1
433, desert, minecraft:desert, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
434, desert, minecraft:desert, MONSTER, creeperoverhaul:desert_creeper, 75, 2, 2
435, desert, minecraft:desert, MONSTER, born_in_chaos_v1:barrel_zombie, 16, 1, 1
436, desert, minecraft:desert, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
437, desert, minecraft:desert, MONSTER, minecraft:illusioner, 10, 1, 1
438, desert, minecraft:desert, MONSTER, majruszsdifficulty:tank, 10, 1, 1
439, desert, minecraft:desert, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
440, desert, minecraft:desert, MONSTER, iter_rpg:spiderling, 10, 3, 5
441, desert, minecraft:desert, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
442, desert, minecraft:desert, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
443, desert, minecraft:desert, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
444, desert, minecraft:desert, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
445, desert, minecraft:desert, MONSTER, born_in_chaos_v1:spirit_guide, 12, 1, 1
446, desert, minecraft:desert, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
447, desert, minecraft:desert, MONSTER, born_in_chaos_v1:wither_scuttler, 15, 1, 1
448, desert, minecraft:desert, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
449, desert, minecraft:desert, MONSTER, enlightened_end:void_leviathan, 10, 1, 1
450, desert, minecraft:desert, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
451, desert, minecraft:desert, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
452, desert, minecraft:desert, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
453, desert, minecraft:desert, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
454, desert, minecraft:desert, MONSTER, alexsmobs:centipede_head, 10, 1, 1
455, desert, minecraft:desert, MONSTER, alexsmobs:guster, 35, 1, 2
456, desert, minecraft:desert, MONSTER, alexsmobs:farseer, 30, 1, 1
457, desert, minecraft:desert, MONSTER, alexsmobs:murmur, 10, 1, 1
458, desert, minecraft:desert, MONSTER, dungeons_mobs:necromancer, 10, 1, 1
459, desert, minecraft:desert, MONSTER, epicsamurai:enenra, 10, 1, 2
460, desert, minecraft:desert, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
461, desert, minecraft:desert, MONSTER, iter_rpg:bloated, 10, 1, 1
462, desert, minecraft:desert, MONSTER, iter_rpg:void_elemental, 10, 1, 1
463, desert, minecraft:desert, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
464, desert, minecraft:desert, MONSTER, iter_rpg:water_elemental, 16, 1, 2
465, desert, minecraft:desert, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
466, desert, minecraft:desert, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
467, desert, minecraft:desert, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
468, desert, minecraft:desert, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
469, desert, minecraft:desert, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
470, desert, minecraft:desert, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
471, desert, minecraft:desert, MONSTER, predators:scarab, 10, 1, 1
472, desert, minecraft:desert, MONSTER, endermanoverhaul:desert_enderman, 20, 1, 1
473, desert, minecraft:desert, CREATURE, minecraft:rabbit, 10, 2, 3
474, desert, minecraft:desert, CREATURE, naturalist:rattlesnake, 10, 1, 1
475, desert, minecraft:desert, CREATURE, naturalist:cardinal, 10, 1, 4
476, desert, minecraft:desert, CREATURE, naturalist:vulture, 15, 2, 4
477, desert, minecraft:desert, CREATURE, naturalist:lizard, 15, 1, 2
478, desert, minecraft:desert, CREATURE, naturalist:tortoise, 15, 1, 2
479, desert, minecraft:desert, CREATURE, cnb:lizard, 15, 1, 4
480, desert, minecraft:desert, CREATURE, cnb:cactem, 10, 6, 12
481, desert, minecraft:desert, CREATURE, ecologics:camel, 10, 1, 1
482, desert, minecraft:desert, CREATURE, alexsmobs:roadrunner, 10, 2, 2
483, desert, minecraft:desert, CREATURE, alexsmobs:rattlesnake, 12, 1, 2
484, desert, minecraft:desert, CREATURE, alexsmobs:tarantula_hawk, 10, 1, 1
485, desert, minecraft:desert, CREATURE, goodall:fennec_fox, 10, 1, 1
486, desert, minecraft:desert, CREATURE, friendsandfoes:mauler, 10, 1, 1
487, desert, minecraft:desert, CREATURE, goodall:tortoise, 10, 1, 1
488, desert, minecraft:desert, AMBIENT, minecraft:bat, 10, 8, 8
489, desert, minecraft:desert, AMBIENT, alexsmobs:fly, 10, 2, 3
490, desert, minecraft:desert, AMBIENT, alexsmobs:cockroach, 10, 5, 5
491, desert, minecraft:desert, AMBIENT, alexsmobs:jerboa, 12, 1, 3
492, desert, minecraft:desert, AMBIENT, alexsmobs:rain_frog, 10, 1, 3
493, desert, minecraft:desert, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
494, desert, minecraft:desert, WATER_AMBIENT, aquaculture:capitaine, 10, 1, 1
495, desert, minecraft:desert, WATER_AMBIENT, aquaculture:synodontis, 20, 1, 6
496, desert, minecraft:desert, WATER_AMBIENT, aquaculture:tuna, 10, 1, 1
497, desert, minecraft:desert, WATER_AMBIENT, aquaculture:jellyfish, 10, 1, 3
498, desert, minecraft:desert, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
499, desert, minecraft:desert, WATER_AMBIENT, aquaculture:bayad, 10, 1, 2
500, desert, minecraft:desert, WATER_AMBIENT, aquaculture:red_grouper, 10, 1, 2
501, desert, minecraft:desert, WATER_AMBIENT, aquaculture:boulti, 10, 1, 3
502, swamp, minecraft:swamp, MONSTER, minecraft:spider, 80, 4, 4
503, swamp, minecraft:swamp, MONSTER, minecraft:zombie, 80, 4, 4
504, swamp, minecraft:swamp, MONSTER, minecraft:zombie_villager, 10, 1, 1
505, swamp, minecraft:swamp, MONSTER, minecraft:skeleton, 80, 4, 4
506, swamp, minecraft:swamp, MONSTER, minecraft:slime, 80, 4, 4
507, swamp, minecraft:swamp, MONSTER, minecraft:enderman, 5, 1, 4
508, swamp, minecraft:swamp, MONSTER, minecraft:witch, 5, 1, 1
509, swamp, minecraft:swamp, MONSTER, minecraft:slime, 10, 1, 1
510, swamp, minecraft:swamp, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
511, swamp, minecraft:swamp, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
512, swamp, minecraft:swamp, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
513, swamp, minecraft:swamp, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
514, swamp, minecraft:swamp, MONSTER, rottencreatures:swampy, 80, 4, 4
515, swamp, minecraft:swamp, MONSTER, rottencreatures:undead_miner, 20, 1, 4
516, swamp, minecraft:swamp, MONSTER, iter_rpg:air_elemental, 12, 1, 2
517, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
518, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
519, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
520, swamp, minecraft:swamp, MONSTER, graveyard:nightmare, 10, 1, 1
521, swamp, minecraft:swamp, MONSTER, iter_rpg:scallop, 32, 1, 6
522, swamp, minecraft:swamp, MONSTER, graveyard:ghoul, 25, 2, 5
523, swamp, minecraft:swamp, MONSTER, quark:stoneling, 80, 1, 1
524, swamp, minecraft:swamp, MONSTER, quark:toretoise, 80, 2, 4
525, swamp, minecraft:swamp, MONSTER, iter_rpg:giant_spider, 10, 1, 1
526, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
527, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:barrel_zombie, 16, 1, 1
528, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
529, swamp, minecraft:swamp, MONSTER, minecraft:illusioner, 10, 1, 1
530, swamp, minecraft:swamp, MONSTER, majruszsdifficulty:tank, 10, 1, 1
531, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
532, swamp, minecraft:swamp, MONSTER, iter_rpg:spiderling, 10, 3, 5
533, swamp, minecraft:swamp, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
534, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
535, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
536, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
537, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:spirit_guide, 12, 1, 1
538, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
539, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:wither_scuttler, 15, 1, 1
540, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
541, swamp, minecraft:swamp, MONSTER, enlightened_end:void_leviathan, 10, 1, 1
542, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
543, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
544, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
545, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
546, swamp, minecraft:swamp, MONSTER, alexsmobs:centipede_head, 10, 1, 1
547, swamp, minecraft:swamp, MONSTER, alexsmobs:farseer, 30, 1, 1
548, swamp, minecraft:swamp, MONSTER, alexsmobs:murmur, 10, 1, 1
549, swamp, minecraft:swamp, MONSTER, dungeons_mobs:necromancer, 10, 1, 1
550, swamp, minecraft:swamp, MONSTER, creeperoverhaul:swamp_creeper, 75, 2, 2
551, swamp, minecraft:swamp, MONSTER, epicsamurai:enenra, 10, 1, 2
552, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
553, swamp, minecraft:swamp, MONSTER, iter_rpg:bloated, 10, 1, 1
554, swamp, minecraft:swamp, MONSTER, iter_rpg:void_elemental, 10, 1, 1
555, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
556, swamp, minecraft:swamp, MONSTER, iter_rpg:water_elemental, 16, 1, 2
557, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
558, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
559, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
560, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
561, swamp, minecraft:swamp, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
562, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
563, swamp, minecraft:swamp, MONSTER, meetyourfight:swampjaw, 10, 1, 1
564, swamp, minecraft:swamp, MONSTER, endermanoverhaul:swamp_enderman, 20, 1, 1
565, swamp, minecraft:swamp, CREATURE, minecraft:frog, 10, 2, 5
566, swamp, minecraft:swamp, CREATURE, naturalist:snail, 10, 2, 3
567, swamp, minecraft:swamp, CREATURE, naturalist:snake, 10, 1, 1
568, swamp, minecraft:swamp, CREATURE, naturalist:cardinal, 10, 1, 4
569, swamp, minecraft:swamp, CREATURE, naturalist:butterfly, 10, 1, 3
570, swamp, minecraft:swamp, CREATURE, naturalist:alligator, 15, 1, 2
571, swamp, minecraft:swamp, CREATURE, naturalist:lizard, 15, 1, 2
572, swamp, minecraft:swamp, CREATURE, naturalist:tortoise, 15, 1, 2
573, swamp, minecraft:swamp, CREATURE, naturalist:duck, 15, 2, 4
574, swamp, minecraft:swamp, CREATURE, aquaculture:box_turtle, 11, 1, 2
575, swamp, minecraft:swamp, CREATURE, cnb:sporeling, 25, 3, 5
576, swamp, minecraft:swamp, CREATURE, cnb:lilytad, 45, 1, 1
577, swamp, minecraft:swamp, CREATURE, environmental:duck, 10, 3, 4
578, swamp, minecraft:swamp, CREATURE, alexsmobs:crocodile, 20, 1, 2
579, swamp, minecraft:swamp, CREATURE, alexsmobs:shoebill, 10, 1, 2
580, swamp, minecraft:swamp, CREATURE, alexsmobs:alligator_snapping_turtle, 20, 1, 2
581, swamp, minecraft:swamp, CREATURE, alexsmobs:anaconda, 12, 1, 1
582, swamp, minecraft:swamp, CREATURE, environmental:slabfish, 16, 2, 4
583, swamp, minecraft:swamp, CREATURE, cnb:minipad, 20, 3, 6
584, swamp, minecraft:swamp, AMBIENT, minecraft:bat, 10, 8, 8
585, swamp, minecraft:swamp, AMBIENT, naturalist:firefly, 10, 2, 3
